timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1788744803449,60,GET Request,200,OK,Grupo GET Request 1-356,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744803506,56,GET Request,200,OK,Grupo GET Request 1-357,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744803509,57,GET Request,200,OK,Grupo GET Request 1-356,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744803553,55,GET Request,200,OK,Grupo GET Request 1-358,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744803562,56,GET Request,200,OK,Grupo GET Request 1-357,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744803566,58,GET Request,200,OK,Grupo GET Request 1-356,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744803609,61,GET Request,200,OK,Grupo GET Request 1-358,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,61,0,0
1788744803618,176,GET Request,200,OK,Grupo GET Request 1-357,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,176,0,0
1788744803670,183,GET Request,200,OK,Grupo GET Request 1-358,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,183,0,0
1788744803668,185,GET Request,200,OK,Grupo GET Request 1-359,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,185,0,1
1788744803779,76,GET Request,200,OK,Grupo GET Request 1-360,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,76,0,1
1788744803794,70,GET Request,200,OK,Grupo GET Request 1-357,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,70,0,0
1788744803853,73,GET Request,200,OK,Grupo GET Request 1-358,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,73,0,0
1788744803854,75,GET Request,200,OK,Grupo GET Request 1-359,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,75,0,0
1788744803855,74,GET Request,200,OK,Grupo GET Request 1-360,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,74,0,0
1788744803885,78,GET Request,200,OK,Grupo GET Request 1-361,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,78,0,0
1788744803926,65,GET Request,200,OK,Grupo GET Request 1-358,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,65,0,0
1788744803929,69,GET Request,200,OK,Grupo GET Request 1-360,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,69,0,0
1788744803929,76,GET Request,200,OK,Grupo GET Request 1-359,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,76,0,0
1788744803963,58,GET Request,200,OK,Grupo GET Request 1-361,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744803998,56,GET Request,200,OK,Grupo GET Request 1-360,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744803998,62,GET Request,200,OK,Grupo GET Request 1-362,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,62,0,1
1788744804005,55,GET Request,200,OK,Grupo GET Request 1-359,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744804022,59,GET Request,200,OK,Grupo GET Request 1-361,text,true,,984,221,4,4,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744804059,53,GET Request,200,OK,Grupo GET Request 1-359,text,true,,984,221,5,5,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,53,0,0
1788744804054,59,GET Request,200,OK,Grupo GET Request 1-360,text,true,,984,221,5,5,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744804059,60,GET Request,200,OK,Grupo GET Request 1-362,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744804080,58,GET Request,200,OK,Grupo GET Request 1-361,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744804107,58,GET Request,200,OK,Grupo GET Request 1-363,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,1
1788744804119,56,GET Request,200,OK,Grupo GET Request 1-362,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744804138,56,GET Request,200,OK,Grupo GET Request 1-361,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744804166,59,GET Request,200,OK,Grupo GET Request 1-363,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744804176,59,GET Request,200,OK,Grupo GET Request 1-362,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744804218,60,GET Request,200,OK,Grupo GET Request 1-364,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744804225,57,GET Request,200,OK,Grupo GET Request 1-363,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744804235,57,GET Request,200,OK,Grupo GET Request 1-362,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744804278,59,GET Request,200,OK,Grupo GET Request 1-364,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744804283,58,GET Request,200,OK,Grupo GET Request 1-363,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744804332,58,GET Request,200,OK,Grupo GET Request 1-365,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,1
1788744804337,57,GET Request,200,OK,Grupo GET Request 1-364,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744804342,57,GET Request,200,OK,Grupo GET Request 1-363,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744804390,59,GET Request,200,OK,Grupo GET Request 1-365,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744804395,59,GET Request,200,OK,Grupo GET Request 1-364,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744804441,60,GET Request,200,OK,Grupo GET Request 1-366,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744804449,62,GET Request,200,OK,Grupo GET Request 1-365,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,62,0,0
1788744804454,58,GET Request,200,OK,Grupo GET Request 1-364,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744804501,58,GET Request,200,OK,Grupo GET Request 1-366,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744804511,59,GET Request,200,OK,Grupo GET Request 1-365,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744804552,61,GET Request,200,OK,Grupo GET Request 1-367,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744804560,56,GET Request,200,OK,Grupo GET Request 1-366,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744804570,55,GET Request,200,OK,Grupo GET Request 1-365,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744804613,56,GET Request,200,OK,Grupo GET Request 1-367,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744804616,68,GET Request,200,OK,Grupo GET Request 1-366,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,68,0,0
1788744804664,57,GET Request,200,OK,Grupo GET Request 1-368,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,1
1788744804669,55,GET Request,200,OK,Grupo GET Request 1-367,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744804684,55,GET Request,200,OK,Grupo GET Request 1-366,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744804721,55,GET Request,200,OK,Grupo GET Request 1-368,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744804724,54,GET Request,200,OK,Grupo GET Request 1-367,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744804772,61,GET Request,200,OK,Grupo GET Request 1-369,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,61,0,0
1788744804776,60,GET Request,200,OK,Grupo GET Request 1-368,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744804778,59,GET Request,200,OK,Grupo GET Request 1-367,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744804833,60,GET Request,200,OK,Grupo GET Request 1-369,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744804836,62,GET Request,200,OK,Grupo GET Request 1-368,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,62,0,0
1788744804894,57,GET Request,200,OK,Grupo GET Request 1-369,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744804888,64,GET Request,200,OK,Grupo GET Request 1-370,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,63,0,1
1788744804898,63,GET Request,200,OK,Grupo GET Request 1-368,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,63,0,0
1788744804951,62,GET Request,200,OK,Grupo GET Request 1-369,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,62,0,0
1788744804952,65,GET Request,200,OK,Grupo GET Request 1-370,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,65,0,0
1788744804999,58,GET Request,200,OK,Grupo GET Request 1-371,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,1
1788744805013,57,GET Request,200,OK,Grupo GET Request 1-369,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744805017,55,GET Request,200,OK,Grupo GET Request 1-370,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744805057,55,GET Request,200,OK,Grupo GET Request 1-371,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744805073,56,GET Request,200,OK,Grupo GET Request 1-370,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744805106,56,GET Request,200,OK,Grupo GET Request 1-372,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744805112,55,GET Request,200,OK,Grupo GET Request 1-371,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744805129,59,GET Request,200,OK,Grupo GET Request 1-370,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744805163,61,GET Request,200,OK,Grupo GET Request 1-372,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,61,0,0
1788744805167,62,GET Request,200,OK,Grupo GET Request 1-371,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,62,0,0
1788744805221,58,GET Request,200,OK,Grupo GET Request 1-373,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744805225,54,GET Request,200,OK,Grupo GET Request 1-372,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744805229,56,GET Request,200,OK,Grupo GET Request 1-371,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744805279,60,GET Request,200,OK,Grupo GET Request 1-373,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744805279,60,GET Request,200,OK,Grupo GET Request 1-372,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744805331,58,GET Request,200,OK,Grupo GET Request 1-374,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,1
1788744805340,56,GET Request,200,OK,Grupo GET Request 1-372,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744805339,60,GET Request,200,OK,Grupo GET Request 1-373,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744805389,56,GET Request,200,OK,Grupo GET Request 1-374,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744805399,55,GET Request,200,OK,Grupo GET Request 1-373,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744805445,55,GET Request,200,OK,Grupo GET Request 1-374,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744805443,57,GET Request,200,OK,Grupo GET Request 1-375,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744805454,54,GET Request,200,OK,Grupo GET Request 1-373,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744805500,59,GET Request,200,OK,Grupo GET Request 1-374,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744805500,68,GET Request,200,OK,Grupo GET Request 1-375,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,68,0,0
1788744805551,62,GET Request,200,OK,Grupo GET Request 1-376,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,62,0,0
1788744805559,60,GET Request,200,OK,Grupo GET Request 1-374,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744805568,60,GET Request,200,OK,Grupo GET Request 1-375,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744805613,61,GET Request,200,OK,Grupo GET Request 1-376,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,61,0,0
1788744805629,57,GET Request,200,OK,Grupo GET Request 1-375,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744805660,57,GET Request,200,OK,Grupo GET Request 1-377,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,1
1788744805674,55,GET Request,200,OK,Grupo GET Request 1-376,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744805686,55,GET Request,200,OK,Grupo GET Request 1-375,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744805717,59,GET Request,200,OK,Grupo GET Request 1-377,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744805729,56,GET Request,200,OK,Grupo GET Request 1-376,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744805776,54,GET Request,200,OK,Grupo GET Request 1-378,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744805776,55,GET Request,200,OK,Grupo GET Request 1-377,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744805785,53,GET Request,200,OK,Grupo GET Request 1-376,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,53,0,0
